https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13052,51535,"Goldsmiths_College,_University_of_London",Band 7,Higher Education,"Goldsmiths College, University of London",Active,2015-05-28,Shakespeare Survey Online (SSO) 2015 - 2018 agreement,2015-06-01,2018-01-08,Jisc Collections CUP Cambridge Companions Online Jan 2018,2015-01-09,2018-01-08,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13053,51421,Heriot-Watt_University,Band 5B,Higher Education,Heriot-Watt University,Active,2015-05-11,Science Classic,2015-05-12,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,Scotland,Active,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13054,51413,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2015-05-11,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-11,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13055,51450,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2015-05-14,Very Short Introductions For Higher Education - New Orders 2014-2017,2015-06-01,2017-08-31,Jisc Collections OUP Agreement HE August 2017,2014-09-01,2017-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13056,51451,Imperial_College_London,Band 2,Higher Education,Imperial College London,Active,2015-05-14,Cambridge Books Online Evidence-based Acquisition 2014,2015-05-14,2015-07-31,Cambridge Books Online Evidence-based Acquisition,2014-08-01,2015-07-31,Direct,England,Active,NESLi2 Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13057,51543,Keele_University,Band 6,Higher Education,Keele University,Active,2015-05-29,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-29,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13058,51392,King's_College_London,Band 2,Higher Education,King's College London,Active,2015-05-07,Science Classic,2015-05-07,2114-06-30,Science Classic,2014-07-01,2114-06-30,Sublicence,England,Active,Free Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13059,51393,King's_College_London,Band 2,Higher Education,King's College London,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13060,51384,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2015-05-07,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-07,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13061,51433,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2015-05-13,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-13,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13062,51522,Kingston_University,Band 5A,Higher Education,Kingston University,Active,2015-05-26,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13063,51376,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13064,51511,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2015-05-22,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-22,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13065,51525,Lancaster_University,Band 5A,Higher Education,Lancaster University,Active,2015-05-27,The Literary Encyclopedia (2015 to 2018) Renewing Institutions,2015-09-01,2018-08-31,Jisc Collections LiteraryDictionary Company Literary Encyclopedia Aug 2018,2015-09-01,2018-08-31,Sublicence,England,Active,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13066,51512,Leeds_Metropolitan_University,Band 5B,Higher Education,Leeds Beckett University,Active,2015-05-22,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-22,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13067,51362,Leeds_Trinity_&_All_Saints,Band 9,Higher Education,Leeds Trinity University,Active,2015-05-06,Scopus 2015 to 2020 Agreement - Multi Year Commitment,2015-05-06,2020-03-31,Jisc Collections Elsevier Scopus Agreement March 2020,2015-04-01,2020-03-31,Direct,England,Request sent,Yearly Agreement
https://www.kbplus.ac.uk/kbplus/subscriptionDetails/index/13068,51365,Leeds_Trinity_&_All_Saints,Band 9,Higher Education,Leeds Trinity University,Active,2015-05-06,Foreign Broadcast Information Service Daily Reports: Jisc Collections Selection: 2014-2019,2015-05-06,2019-08-31,Jisc Collections Newsbank Readex FBIS 2014-2019 HE,2014-09-01,2019-08-31,Sublicence,England,Active,Yearly Agreement
